ID	LANG	TEXT	CONSTR
762	FR	Si c’ est un criminel , notre premier devoir est de crier « à l’ aide ! » . 	notre devoir
762	UK	Як він злочинець, то насамперед слід кричати: «Ґвалт!»	слід
798	RU	Опять освещенная магистраль – улица Кропоткина, потом переулок, потом Остоженка и еще переулок, унылый, гадкий и скупо освещенный. И вот здесь-то Иван Николаевич окончательно потерял того, кто был ему так нужен. Профессор исчез.	нужен
798	EN	Again a lit-up thoroughfare - Kropotkin Street - then a lane, then Ostozhenka, then another lane, dismal, vile and sparsely lit. And it was here that Ivan Nikolaevich definitively lost him whom he needed so much. The professor disappeared.	need
798	DE	Wieder eine hellbeleuchtete Magistrale, die Kropotkin-Straße, dann eine Gasse, die Ostoshenka und noch eine Gasse, erbärmlich, häßlich und spärlich beleuchtet. Hier verlor Iwan Besdomny endgültig den Mann, den er unbedingt einholen wollte. Der Professor war verschwunden.	wollte
798	IT	Di nuovo un viale illuminato: via Kropotkin, poi un vicolo, poi l'Ostozenka, ancora un vicolo, squallido, brutto e male illuminato. Proprio qui Ivan Nikolaevi perse in modo definitivo colui che stava inseguendo. Il professore era scomparso.	missing
798	ES	Otra calzada iluminada, después la calle de Kropotkin y luego otra y otra y, por fin, una bocacalle triste y desagradable con luz escasa, donde Iván perdió de vista definitivamente al que tanto le interesaba alcanzar. El profesor había desaparecido.	lexical
798	FR	Puis ce fut une large avenue brillamment éclairée – la rue Kropotkine –, puis une ruelle, puis la rue Ostojenka, et encore une ruelle, triste, sordide, et éclairée, de loin en loin, avec une extrême parcimonie. C’est là qu’Ivan Nikolaïevitch perdit définitivement la trace de celui qu’il désirait tant rattraper. Le professeur s’était éclipsé.	désirer
798	UK	Знову освітлена магістраль — вулиця Кропоткіна, потім провулок, потім Остоженка і ще провулок, понурий, гидкий та слабо освітлений. І от тут Іван Миколайович остаточно загубив того, хто був йому так потрібний. Професор щез.	потрібний
799	RU	Иван Николаевич смутился, но ненадолго, потому что вдруг сообразил, что профессор непременно должен оказаться в доме N 13 и обязательно в квартире 47.	должен
799	EN	Ivan Nikolaevich was perplexed , but not for long , because he suddenly realized that the professor must unfailingly be found in house no . 15 , and most assuredly in apartment 47 .	must
799	DE	Iwans Verwirrung hielt nicht lange vor, denn er bildete sich plötzlich ein, er würde den Professor ganz sicher im Haus Nr. 13 in der Wohnung 47 finden.	lexical
799	IT	Ivan Nikolaevi rimase perplesso, ma non a lungo, perché di colpo capí che il professore doveva per forza trovarsi nella casa numero 13 e, senza fallo, nell'appartamento numero 47.	dovere
799	ES	Iván Nikoláyevich estaba confundido, pero se le ocurrió de repente que el profesor tenía que encontrarse en la casa número trece, seguramente en el apartamento cuarenta y siete.	tener  
799	FR	Ivan Nikolaïevitch s’ arrêta , décontenancé . Mais sa perplexité ne dura pas longtemps , car il lui vint soudain à l’ esprit que le professeur ne pouvait être ailleurs qu’ au n° 13 de cette rue , et , nécessairement , à l’ appartement 47 .	ne pouvait être que
799	UK	Іван Миколайович засмутився, та не надовго, бо нараз зміркував, що професор неодмінно повинен опинитися в будинку № 13 і неодмінно в квартирі 47.	повинен
974	RU	Кто-то суетился, кричал, что необходимо сейчас же, тут же, не сходя с места, составить какую-то коллективную телеграмму и немедленно послать ее.	необходимо
974	EN	Someone fussed about, crying that it was necessary at once, straight away, without leaving the spot, to compose some collective telegram and send it off immediately.	necessary
974	DE	Leute hasteten hin und her, riefen, man müsse jetzt gleich, auf der Stelle, ohne die Plätze zu verlassen, ein gemeinsames Telegramm aufsetzen und sofort absenden.	musse
974	IT	Qualcuno si agitava, gridava che bisognava subito, all'istante, lí per lí scrivere un telegramma collettivo e spedirlo immediatamente.	bisognare
974	ES	Alguien gritaba, en medio del alboroto, que era preciso, inmediatamente, allí mismo, redactar un telegrama colectivo y enviarlo en el acto.	ser preciso
974	FR	On vit quelqu’un s’agiter, s’évertuer, crier qu’il fallait absolument, tout de suite, sur place, rédiger un télégramme collectif, et l’envoyer sans perdre un instant.	il faut
974	UK	Хтось метушився, кричав, що треба ось зараз, не сходячи з місця, скласти якусь колективну телеграму й негайно надіслати її.	треба
978	RU	И на что нужна какая бы то ни было телеграмма тому, чей расплющенный затылок сдавлен сейчас в резиновых руках прозектора, чью шею сейчас колет кривыми иглами профессор?	нужна
978	EN	And what possible need for any telegram does someone have whose flattened pate is now clutched in the dissector's rubber hands, whose neck the professor is now piercing with curved needles?	need
978	DE	Wozu braucht er ein wie immer abgefaßtes Telegramm, der Mann, dessen zerquetschtes Genick jetzt der Prosektor in seinen Gummihänden preßt und durch dessen Hals der Professor seine krummen Nadeln sticht?	braucht
